Шал,Тагт,Ашиглалтанд орсон он,Гараж,Цонх,Барилгын давхар,Хаалга,Талбай,Хэдэн давхарт,Төлбөрийн нөхцөл,Цонхны тоо,Барилгын явц,Цахилгаан шаттай эсэх,price_text,price_numeric,area_numeric,address_text,district,url,Website
Паркет,Тагтгүй,2022,Байхгүй,Вакум,17,Төмөр,48.0 м²,3,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,310 сая₮,310.0,48.0,"УБ — Баянзүрх, РЦНК",Баянзүрх,https://www.unegui.mn/adv/9570034_avtai-sain-khotkhon-d-gal-togoo-tusdaa-2-oroo-bair-zarna/,
Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Бүргэд,61.0 м²,12,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,204.35 сая₮,204.35,61.0,"УБ — Баянгол, Баянгол, Хороо 20",Баянгол,https://www.unegui.mn/adv/9586402_bgd-kharkhorin-zakhyn-zuun-tald-erin-khoroolold-61mk-2-oroo-bair/?p=9,
Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Бүргэд,61.0 м²,12,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,204.35 сая₮,204.35,61.0,"УБ — Баянгол, Баянгол, Хороо 20",Баянгол,https://www.unegui.mn/adv/9586402_bgd-kharkhorin-zakhyn-zuun-tald-erin-khoroolold-61mk-2-oroo-bair/,
Паркет,2 тагттай,2012,Байхгүй,Вакум,10,Бүргэд,66.89 м²,9,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,241 сая₮үнэ тохирно,241.0,66.89,"УБ — Баянгол, 10-р хороолол",Баянгол,https://www.unegui.mn/adv/9548730_bgd-10-khoroolol-3-r-emnelegiin-chankh-zuun-urd-119-r-bairand-67-mk-tai-2-oroo-oron/?p=9,
Паркет,2 тагттай,2012,Байхгүй,Вакум,10,Бүргэд,66.89 м²,9,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,241 сая₮үнэ тохирно,241.0,66.89,"УБ — Баянгол, 10-р хороолол",Баянгол,https://www.unegui.mn/adv/9548730_bgd-10-khoroolol-3-r-emnelegiin-chankh-zuun-urd-119-r-bairand-67-mk-tai-2-oroo-oron/,
Паркет,Тагтгүй,2010,Байхгүй,Вакум,6,Вакум,42.6 м²,6,Бэлэн төлөлтөөр зарах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,130 сая₮үнэ тохирно,130.0,42.6,"УБ — Баянгол, 3, 4 хороолол",Баянгол,https://www.unegui.mn/adv/9470854_iaaraltai-belen-mongond-zarna-sain-iariltsaad-une-tokhirno/?p=9,
Паркет,Тагтгүй,2010,Байхгүй,Вакум,6,Вакум,42.6 м²,6,Бэлэн төлөлтөөр зарах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,130 сая₮үнэ тохирно,130.0,42.6,"УБ — Баянгол, 3, 4 хороолол",Баянгол,https://www.unegui.mn/adv/9470854_iaaraltai-belen-mongond-zarna-sain-iariltsaad-une-tokhirno/,
Паркет,1 тагттай,1999,Байхгүй,Вакум,5,Бүргэд,48.0 м²,4,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,182 сая₮,182.0,48.0,"УБ — Баянгол, Баянгол, Хороо 2",Баянгол,https://www.unegui.mn/adv/9607752_bgd-2-khoroo-51-r-surguuliin-khoino-48-mkv-2-oroo-bair-khudaldana/?p=9,
Паркет,1 тагттай,1999,Байхгүй,Вакум,5,Бүргэд,48.0 м²,4,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,182 сая₮,182.0,48.0,"УБ — Баянгол, Баянгол, Хороо 2",Баянгол,https://www.unegui.mn/adv/9607752_bgd-2-khoroo-51-r-surguuliin-khoino-48-mkv-2-oroo-bair-khudaldana/,
Паркет,1 тагттай,2018,Байхгүй,Вакум,13,Бүргэд,46.0 м²,11,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,215 сая₮,215.0,46.0,"УБ — Баянгол, Нарны хороолол",Баянгол,https://www.unegui.mn/adv/9596461_narny-guurnii-baruun-urd-tald-45-81m2-2oroo-bair-khudaldana/?p=9,
Паркет,1 тагттай,2018,Байхгүй,Вакум,13,Бүргэд,46.0 м²,11,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,215 сая₮,215.0,46.0,"УБ — Баянгол, Нарны хороолол",Баянгол,https://www.unegui.mn/adv/9596461_narny-guurnii-baruun-urd-tald-45-81m2-2oroo-bair-khudaldana/,
Паркет,1 тагттай,2018,Байхгүй,Вакум,15,Бүргэд,50.0 м²,11,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,195 сая₮,195.0,50.0,"УБ — Баянгол, 10-р хороолол",Баянгол,https://www.unegui.mn/adv/9596368_bgd-10-r-khoroollyn-tov-zamyn-urd-bairlakh-tsoglog-khotkhond-54mk-2-oroo-bair/?p=9,
Паркет,1 тагттай,2018,Байхгүй,Вакум,15,Бүргэд,50.0 м²,11,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,195 сая₮,195.0,50.0,"УБ — Баянгол, 10-р хороолол",Баянгол,https://www.unegui.mn/adv/9596368_bgd-10-r-khoroollyn-tov-zamyn-urd-bairlakh-tsoglog-khotkhond-54mk-2-oroo-bair/,
Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,50.6 м²,14,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,170 сая₮,170.0,50.6,"УБ — Баянзүрх, Баянзүрх, Хороо 38",Баянзүрх,https://www.unegui.mn/adv/9596477_bzd-ulaankhuaran-baganat-orgoo-khoroolold-50-6mkv-2-oroo-oron-suuts-khudaldana/?p=9,
Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,50.6 м²,14,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,170 сая₮,170.0,50.6,"УБ — Баянзүрх, Баянзүрх, Хороо 38",Баянзүрх,https://www.unegui.mn/adv/9596477_bzd-ulaankhuaran-baganat-orgoo-khoroolold-50-6mkv-2-oroo-oron-suuts-khudaldana/,
Паркет,1 тагттай,2018,Байхгүй,Вакум,5,Бүргэд,49.23 м²,3,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,140 сая₮,140.0,49.23,"УБ — Хан-Уул, Нисэх",Хан-Уул,https://www.unegui.mn/adv/9596112_khud-buiant-ukhaa2-2oroo-bair/?p=9,
Паркет,1 тагттай,2018,Байхгүй,Вакум,5,Бүргэд,49.23 м²,3,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,140 сая₮,140.0,49.23,"УБ — Хан-Уул, Нисэх",Хан-Уул,https://www.unegui.mn/adv/9596112_khud-buiant-ukhaa2-2oroo-bair/,
Паркет,Тагтгүй,2025,Байхгүй,Вакум,12,Төмөр,54.0 м²,3,Банкны зээлээр авах боломжтой,4,Ашиглалтад орсон,Цахилгаан шаттай,4.3 сая₮,4.3,54.0,"УБ — Баянгол, 3, 4 хороолол",Баянгол,https://www.unegui.mn/adv/9367863_3-4-khoroolol-next-n-baruun-tald-bairlakh-narlag-residence-shine-54mkv-2-oroo/?p=9,
Паркет,Тагтгүй,2025,Байхгүй,Вакум,12,Төмөр,54.0 м²,3,Банкны зээлээр авах боломжтой,4,Ашиглалтад орсон,Цахилгаан шаттай,4.3 сая₮,4.3,54.0,"УБ — Баянгол, 3, 4 хороолол",Баянгол,https://www.unegui.mn/adv/9367863_3-4-khoroolol-next-n-baruun-tald-bairlakh-narlag-residence-shine-54mkv-2-oroo/,
Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,47.0 м²,2,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,160 сая₮,160.0,47.0,"УБ — Хан-Уул, Яармаг",Хан-Уул,https://www.unegui.mn/adv/9582470_khud-iaarmagiin-2-r-buudlyn-ard-zendmene-erdene-khotkhond-47mk-2-oroo/?p=9,
Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,47.0 м²,2,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,160 сая₮,160.0,47.0,"УБ — Хан-Уул, Яармаг",Хан-Уул,https://www.unegui.mn/adv/9582470_khud-iaarmagiin-2-r-buudlyn-ard-zendmene-erdene-khotkhond-47mk-2-oroo/,
Паркет,1 тагттай,2018,Байхгүй,Вакум,22,Төмөр,50.0 м²,3,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,300 сая₮,300.0,50.0,"УБ — Баянгол, Нарны хороолол",Баянгол,https://www.unegui.mn/adv/9582497_bgd-narny-khoroollyn-ondort-50mk-tai-2-oroo-bair/?p=9,
Паркет,1 тагттай,2018,Байхгүй,Вакум,22,Төмөр,50.0 м²,3,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,300 сая₮,300.0,50.0,"УБ — Баянгол, Нарны хороолол",Баянгол,https://www.unegui.mn/adv/9582497_bgd-narny-khoroollyn-ondort-50mk-tai-2-oroo-bair/,
Паркет,1 тагттай,2019,Байхгүй,Вакум,16,Бүргэд,44.3 м²,9,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,170 сая₮,170.0,44.3,"УБ — Баянзүрх, Баянзүрх, Хороо 41",Баянзүрх,https://www.unegui.mn/adv/9477238_zhukovt-tarvalin-khotkhond-41-1mkv-2-oroo-bair-khudaldana/?p=9,
Паркет,1 тагттай,2019,Байхгүй,Вакум,16,Бүргэд,44.3 м²,9,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,170 сая₮,170.0,44.3,"УБ — Баянзүрх, Баянзүрх, Хороо 41",Баянзүрх,https://www.unegui.mn/adv/9477238_zhukovt-tarvalin-khotkhond-41-1mkv-2-oroo-bair-khudaldana/,
Паркет,1 тагттай,2020,Байхгүй,Вакум,9,Бүргэд,53.5 м²,3,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,160 сая₮,160.0,53.5,"УБ — Баянзүрх, Амгалан",Баянзүрх,https://www.unegui.mn/adv/9607710_amgalan-tsagdaa-khotkhond-2-oroo-oron-suuts-khudaldana/?p=9,https://www.facebook.com/profile.php?id=100063883247727
Паркет,1 тагттай,2020,Байхгүй,Вакум,9,Бүргэд,53.5 м²,3,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,160 сая₮,160.0,53.5,"УБ — Баянзүрх, Амгалан",Баянзүрх,https://www.unegui.mn/adv/9607710_amgalan-tsagdaa-khotkhond-2-oroo-oron-suuts-khudaldana/,https://www.facebook.com/profile.php?id=100063883247727
Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,50.5 м²,3,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,210 сая₮,210.0,50.5,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11",Сүхбаатар,https://www.unegui.mn/adv/9599308_sbd-khoimor-offis-ikh-toiruugiin-urd-soiombo-khotkhon-2-oroo-oron-suuts-khudaldana/?p=9,
Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,50.5 м²,3,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,210 сая₮,210.0,50.5,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11",Сүхбаатар,https://www.unegui.mn/adv/9599308_sbd-khoimor-offis-ikh-toiruugiin-urd-soiombo-khotkhon-2-oroo-oron-suuts-khudaldana/,
Паркет,1 тагттай,2008,Байхгүй,Вакум,5,Бүргэд,58.28 м²,4,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,186 сая₮,186.0,58.28,"УБ — Баянгол, 10-р хороолол",Баянгол,https://www.unegui.mn/adv/9574659_10-r-khoroolol-baialag-khotkhond-2-oroo-bair-khudaldana/?p=9,
Паркет,1 тагттай,2008,Байхгүй,Вакум,5,Бүргэд,58.28 м²,4,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,186 сая₮,186.0,58.28,"УБ — Баянгол, 10-р хороолол",Баянгол,https://www.unegui.mn/adv/9574659_10-r-khoroolol-baialag-khotkhond-2-oroo-bair-khudaldana/,
Паркет,1 тагттай,2010,Байхгүй,Вакум,12,Бүргэд,50.85 м²,12,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,170 сая₮180 сая₮,170.0,50.85,"УБ — Баянгол, Модны 2",Баянгол,https://www.unegui.mn/adv/9232583_modny-2t-2-oroo-bair-khudaldana/?p=9,
Паркет,1 тагттай,2010,Байхгүй,Вакум,12,Бүргэд,50.85 м²,12,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,170 сая₮180 сая₮,170.0,50.85,"УБ — Баянгол, Модны 2",Баянгол,https://www.unegui.mn/adv/9232583_modny-2t-2-oroo-bair-khudaldana/,
Паркет,Тагтгүй,2019,Байхгүй,Вакум,16,Бүргэд,37.0 м²,1,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,170 сая₮,170.0,37.0,"УБ — Баянгол, Модны 2",Баянгол,https://www.unegui.mn/adv/9539812_modny-2t-zhizhig-2-oroo-bair-khudaldana/?p=9,
Паркет,Тагтгүй,2019,Байхгүй,Вакум,16,Бүргэд,37.0 м²,1,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,170 сая₮,170.0,37.0,"УБ — Баянгол, Модны 2",Баянгол,https://www.unegui.mn/adv/9539812_modny-2t-zhizhig-2-oroo-bair-khudaldana/,
Паркет,1 тагттай,2025,Байхгүй,Вакум,13,Бүргэд,51.0 м²,11,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,170 сая₮,170.0,51.0,"УБ — Хан-Уул, Яармаг",Хан-Уул,https://www.unegui.mn/adv/9607681_artsat-orgoo-khotkhond-2-oroo/?p=9,
Паркет,1 тагттай,2025,Байхгүй,Вакум,13,Бүргэд,51.0 м²,11,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,170 сая₮,170.0,51.0,"УБ — Хан-Уул, Яармаг",Хан-Уул,https://www.unegui.mn/adv/9607681_artsat-orgoo-khotkhond-2-oroo/,
Паркет,1 тагттай,1998,Байхгүй,Вакум,9,Бүргэд,29.0 м²,9,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,160 сая₮,160.0,29.0,"УБ — Сонгинохайрхан, 1-р хороолол",Сонгинохайрхан,https://www.unegui.mn/adv/9577623_1-khoroolol-tsambad-gal-togoo-tusdaa-2-oroo-bair-khudaldana/?p=9,
Паркет,1 тагттай,1998,Байхгүй,Вакум,9,Бүргэд,29.0 м²,9,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,160 сая₮,160.0,29.0,"УБ — Сонгинохайрхан, 1-р хороолол",Сонгинохайрхан,https://www.unegui.mn/adv/9577623_1-khoroolol-tsambad-gal-togoo-tusdaa-2-oroo-bair-khudaldana/,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,40.0 м²,3,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,220 сая₮,220.0,40.0,"УБ — Хан-Уул, Хан-Уул, Хороо 19",Хан-Уул,https://www.unegui.mn/adv/9607701_saruul-shiltgeen-khotkhond-2-oroo-oron-suuts-khudaldana/?p=9,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,40.0 м²,3,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,220 сая₮,220.0,40.0,"УБ — Хан-Уул, Хан-Уул, Хороо 19",Хан-Уул,https://www.unegui.mn/adv/9607701_saruul-shiltgeen-khotkhond-2-oroo-oron-suuts-khudaldana/,
Паркет,Тагтгүй,2023,Байхгүй,Вакум,16,Бүргэд,93.0 м²,15,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,483 сая₮,483.0,93.0,"УБ — Хан-Уул, Зайсан",Хан-Уул,https://www.unegui.mn/adv/9536613_7-star-residence-d-tselger-2-oroo/?p=9,
